phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,max_fidelity,seed
-2.580675658759685,3.7079560348182365,-1.8490177007769693,-3.546825311729251,0.6070377346801865,3.713512722854951,4.912623539868433,-0.35265368026787186,-0.6708458592316595,1.6498319685665868,-3.1618301592991123,1.6827448405830816,0.5769118480564742,-0.13442162626824739,1.0435179668052412,-0.938123383922551,-2.783084098465745,2.414905640976261,-3.9160448637308893,-1.5055113496515085,4.847074633516861,-1.70427129170785,0.9994811246387306,2816
-0.16270334371276896,7.046613931716993,-7.531768924741623,-1.6736748865418365,-2.3525186745654794,-6.275533620702817,-0.3204481050856957,-0.5795432195278934,-2.4524398662761997,0.7702894557513456,-1.69131957728166,1.9335030916721592,1.6264402713414419,0.5844744283868384,1.7232661748648415,8.283066028441402,0.3521888713061754,-0.7399618040411886,0.9507461236233047,1.6683596975590662,7.854461691103895,1.73041015765531,0.999998260505085,3072
1.21370955981614,2.3356595999231473,-7.531612573822683,-0.20192383835065708,3.3048370113812013,1.4265502096921805,-3.4476668976869282,-0.859640246640194,-1.4185605117139024,-2.300717583075714,1.6087725519867566,-4.843889080828524,-3.4795393092158506,-1.4069335445941356,0.014278655865928101,0.6356095852243928,-5.465280708187895,3.6224366335719655,4.123299358747042,-2.479161724996939,-0.1567981958974153,0.349183007944928,0.9999466248052707,3328
-3.2989235550196057,-3.0772581299200015,5.426777356210136,3.748237316495552,-1.2298401707180693,2.6182364458713785,0.031812372685307684,-4.721833372126892,0.7186405131248025,-1.0185212333382958,2.911535749710554,-0.4003015630104901,-1.9199420210580591,-0.24987237922995365,1.119293641698112,-2.336714820758026,2.005122687313349,-0.2974764279912549,5.251190669497342,-5.475656261680023,3.09705374148612,-1.2346016783532128,0.9999968140550084,3584
-1.9047493263109556,-1.831821501339687,0.22587628486611552,5.645666043243881,4.069596829535609,-3.23727182742994,3.0859480959014616,-2.596098506744743,2.3395665377367822,-3.3330398486131223,4.125549499844615,2.0832909186270703,1.9845304265542967,0.434416707577414,2.8022782810751905,9.703004933970735,-0.5113597961317499,0.7187778744561507,-2.9695739966401518,-2.649052024801285,-1.1355238471825175,7.211228517911579,0.9999076646135652,3840
0.9201599104675661,-0.22106145415440565,-0.14630244341296442,-0.8827259746347511,-0.3902048117958825,0.12114968506430875,-0.13935834068594108,4.9039804464291485,0.834758391182672,-1.794645911927655,-0.037558417141757706,-0.030181448734178794,2.3731330200896212,-0.20611248211511385,-0.059057202775001656,1.0842261872384944,0.689855658805782,0.32957451893815876,-0.0465498570077774,-0.7063357511938594,-0.007277031752290681,0.012569946333135554,0.9999265861268894,4096
-0.0005215781488464252,-0.05184082157737927,0.5333912447116674,0.7341103927201632,-1.9346173924319978,-1.1801945994090925,-0.46957699810600734,-1.5660428217747377,0.001448138816235252,0.0706275402253124,-0.24793265258681083,-0.0004863401972780785,-0.5583772179907812,-0.0018174035294555835,0.49651598965467475,0.27455724246130453,-0.0014983460724790707,0.03532982683910063,-1.9774798671623983,0.0024612987274859315,-2.251294725063064,3.8765956154621337,0.9999951021188382,4352
0.1945575130385262,-3.475419052749827,-0.14170128679991958,-0.39848925543206937,0.0681845078208383,-1.1572476033549182,0.1574685839860301,1.7752987298091312,0.9921044133867623,-1.6338548580840295,-0.49463949637546595,1.5196275277685245,-0.21866688177283994,1.742188282343163,2.130511960536029,0.18104715630451768,0.7832144838751892,0.11621943204439737,-2.5684244631534585,0.2159591990456485,-0.05214181780417561,-2.2719217427580647,0.999613952435484,4608
-1.0213862866729,-2.822529774580867,0.8259858884158757,0.028688737978805307,0.013910904086137885,0.3790049532370198,1.1705968414592323,0.004535442187150774,3.688321433813291,0.015493398552709694,-5.40931233985935,0.3567691526201479,-1.5640906857656665,-0.0005503998066555937,-0.9131339952629448,-0.5144909850606127,-1.2930964087519141,-0.0009571906092331218,-0.3075967091741115,0.34489294857603325,-0.01160389048640851,-2.217470624520784,0.9999418625025548,4864
-4.266322823222442,-7.991273311716085,5.870004718882157,6.225853715919455,8.386829788350028,5.8411298875611735,1.3353763539995458,-0.4835873574131892,5.26138324424202,-12.336587650014124,0.430762876211919,3.0802162522183654,-5.487146464517299,3.284451679762786,6.87077687228699,-5.902183029291302,-1.3047253617362933,-3.3267628085944514,-4.611691221437792,-0.17164705448164036,1.545324368482502,-0.601380292049209,0.9997155252445896,5120
1.82481044273316,-0.7333611263902381,-1.9319867436349865,2.0336211599982907,-0.2367847112781907,1.1776921174528594,2.210988922115788,-0.0007447897055565862,-0.0006666789587171337,-0.0005332338471839622,-3.83200289456376,-0.7582926545477342,-0.022960771224479638,0.0032701524800136084,-0.0013588801081531312,0.00024257196520527721,-0.565792583195688,0.0020175426500962496,0.00021186224303514534,-0.5971057230605175,0.3880986333433628,-0.4962201499374233,0.999997119061683,5376
1.948877864043927,-4.256790252473133,1.0991902086096041,-0.30692421691824096,-1.5167110073786465,0.8205676031896649,3.877510866357211,-0.05290647025591854,-2.087498528329358,0.09643910417839516,-2.328623165159131,-1.2763714024655028,-1.330374434717274,-2.817349279107382,3.3441338875220983,2.413965388145212,-1.2600058150143219,-0.7102317576363838,0.386795215093501,-2.7822622318053067,-2.451835792472144,-4.048550018177831,0.999987279681712,5632
0.13075866355835059,-1.9005947069547826,-0.0952341432485224,-0.000297942649281257,-8.867257764427488e-05,0.1763338651872335,-0.19434929081660196,3.8856660092106963,-0.00015725401979874496,0.5862774681033779,0.7944417467028244,-2.285219002542005,1.748808361259747e-05,-7.89766858802258e-05,1.3463537657267626,-0.07684951621652507,-1.0211791137050583,-1.177915971357939,-2.116381970940644,-0.1994005315497012,-0.21586567687993105,-0.00021867613627451506,0.9999997582073984,5888
-1.3145050939368457,0.34677675449129675,0.667458939886776,0.05948636981661251,1.1017543031661714,-0.3495888829970086,-0.4592023016592504,-0.45644437826146744,0.4217124748725705,-1.7551867716376635,-0.611506814977826,4.440374479659155,1.31195580992195,0.4551138104418681,0.9737972660641776,0.4553910523883917,-1.4369349710326613,1.0512970063915508,0.44621589977182474,-0.25229191216943336,4.71197661569748,-1.1816858676873152,0.999925666975688,6144
-2.0325335164154024,1.4678294390232876,-0.28728699519609935,0.004297753397716639,0.12543286672975423,0.0031745809214051134,1.183120464107031,-0.004206144077157144,0.003690519898217255,5.969022545986322,-1.537916030979668,-0.008251207458002945,1.5974048073080414,1.2297017451763257,-0.0016099625420628854,-1.789604520312842,0.1351093672974366,-1.5250278051615336,-3.9981008182816553,2.200620195917049,1.7759373803100975,0.379259549986305,0.9999306828151606,6400
-8.910763896872057,-3.283841695355996,-0.5552407587988651,-4.9528877115185415,-1.8370478363178662,-6.535717867238418,3.027512923868778,-0.9890451774065409,6.67554395403491,0.30032149033712924,4.55613999585516,2.4165711027220462,-0.9128651995691334,-13.904944808997023,1.2549023266018222,6.130620289523675,-4.10278575018237,0.3974211519293639,0.10404015215513017,-6.771070061715228,-7.579012363792618,1.1462983554664439,0.9999844783205488,6656
-0.04837318186319837,5.00547072649307,5.801725599400312,3.818355710608196,1.9260643701129696,0.04316276114688858,2.2005250339794307,-3.976994382116412,7.004407547005137,-1.8546155388320356,-2.125523769951531,2.619063074587566,-2.702110221509228,-3.4510619570999252,7.004433260474317,1.4343575365484706,-1.2209201079386858,0.25934669968611057,0.8637130921217614,-0.4497276432052246,-2.776865821978555,-0.9923904336815791,0.9995835847142884,6912
2.8523686922580063,-1.3412182333587364,-2.180722097341052,2.378652052531491,0.9729206411597685,-0.09460382010481246,-1.0287548251884853,0.2400773973274895,-0.4904715899030808,0.5786776872287449,-5.590464096839513,-0.9005315711439232,-1.1643606154865833,1.7488730631947103,-5.070338023127639,-0.04232359824324242,1.001074941227497,-3.548796793884273,0.5029046239507253,3.151166909113887,-4.456361522047296,0.8992975913830283,0.9999878424848744,7168
-0.8565392680015665,1.4688754544693816,-0.9732411480760855,4.297468154103839,1.362026148157933,-0.9641935592324454,-0.2863912052079892,0.15787871079808258,1.2078673740384969,2.3827119765755027,-0.2300588050252029,-0.4214138659986106,-1.7797870968008285,-0.9755229340547273,2.8466178505981845,-4.523398185500039,0.024150129467790576,0.8627187114441632,-2.3172077354683376,-0.5835744766424096,-1.8459038082979211,0.11943578887983189,0.9999971703835736,7424
0.011863957722269275,-0.005011461927323004,0.03132677347207067,0.07508084943796106,-0.005002966395639704,1.5111863636639467,-0.031636096197327046,2.6502698979398653,-2.3534628682228007,1.2788341704340114,0.3882831017329329,0.019503051326149864,1.5143462100155014,1.2248300967061256,3.7795048208018795,0.000575579662692034,1.186660913684623,0.4229228386240601,-5.334247341306214,-0.13022697759957041,1.6346868088422997,-0.10915743380924442,0.999497967781871,7680
-0.4169514665360488,1.8321999206622677,1.8774888954012041,0.53366071287767,-0.00252356983334201,0.001986842909609953,0.000975016994307847,0.6159195349641824,-0.1384788455517123,1.1786153939001678,0.10555361455055673,0.6931018369296221,1.8462819346713013,-0.5609828248755427,-0.0007169763703731074,0.02865585273407557,2.0979314377096983,-0.3299636738917203,-3.8984088309998377,-0.0020207828974296185,-0.09009563075571897,-0.004573943146713572,0.99995799929984,7936
-0.2947031458750156,-2.704942457227501,4.402822581539529,2.758428457785859,5.6562727538366815,-1.8652423468975023,3.3790840049992816,-0.8362802158517129,-5.120961415175886,-0.2032551841926926,1.4799953848619034,1.6459676637497087,-0.5205381078819754,-1.5818711699924135,-1.6203891935293222,-2.2251715847034967,3.1870141469484166,1.776126301729862,1.360493875799266,-1.1494396850492965,0.4083059913619434,0.5173780256284389,0.9999999973647304,8192
0.009638191385963828,0.16588012847867029,-0.00031906911305370047,0.09226016970146902,0.5659780174354916,-0.5056576549238198,-0.005204076167824464,0.021552591832950052,1.9682939139355193,0.19230890283551982,-0.023245203899338103,-1.8117469020439312,1.7643948272487207,3.844570322168743,-2.146613606934027,-0.004285841919910343,0.6459671853283607,-2.0116642303006156,0.008911201471302324,0.6889497978428074,-0.6913849183006664,0.23711360764961345,0.9999202986250958,8448
2.2422250247600357,6.603025236204095,-0.6331666569265286,-5.268076118959097,0.34783162383492877,3.3774836007689792,-0.1862289732359075,4.833523223269521,-7.254338039193207,-8.787865622587901,4.789549437300488,1.9172772550663477,5.206571178994269,0.4656577820812994,-6.943186107158428,-6.386447233294891,-2.1354955297833875,7.350438847416637,-2.444063726363063,-0.21344733361016263,-2.837207663618826,0.7718601816103439,0.9996218193153829,8704
-0.26455344434833933,0.9035984404761939,2.2461362312700266,-1.799914988107962,-0.868400496408799,1.839374000515552,-1.4764097483527086,-0.4005689917442182,4.824752296792381,1.3927637602994851,0.4195994380700412,2.4450184419086716,1.8300131909136743,-0.38518949865285723,1.4449877031585938,5.3698293040421605,0.11941190961960668,1.8859770629560082,-1.1554220161851847,0.2219391381736299,-0.6079111691860467,-0.7338921646216142,0.999993883904643,8960
,,,,,,,,,,,,,,,,,,,,,,,9216
-0.11789038999114618,-1.581415577224322,0.1664267481376603,1.4027990697293833,2.004137415002263,-0.39447585295060655,2.191125896722804,0.0014850064875409899,-4.321737197174206,0.7776096867974247,2.3856594589527305,2.1376580159686553,1.6720392955275953,0.09313977126167416,-2.9414433430399507,-0.41594092483775197,6.3324443479845485,1.0461359979700637,-0.18056975987865265,2.2777841843325364,0.07305890542870096,0.9093458778740483,0.9995053409162096,9472
-0.9290549710317058,5.54550832442562,-1.5268868473514732,3.3076165897476977,-1.459980092826689,0.2669449431969508,-3.4673500796013084,-0.69333467532914,2.7171184861243973,4.53196525917918,1.0307599816366044,-0.7332881924738903,0.6846543717783333,0.7950094545406293,10.996164823803937,3.521996978918039,1.7635321061693217,-0.11149042546644253,-2.4486562786046346,1.3131793080537613,0.6000701879278825,0.529127412227126,0.9997684626171216,9728
-0.8107306937230494,-0.7292621819181452,-0.9612723418928966,-1.0644404885463612,-3.345312983577764,0.24602279657877313,-0.0006461845533118157,0.30400179323259524,0.0014066672649207918,-0.3899069004895789,-1.6982081196456087,-0.08890999426761877,0.004574186964662119,-0.818284477949882,4.949776224785113,0.26189776280988364,-0.1926432057185469,1.2616583118902662,0.15620214259030907,0.012436239205930262,0.003367592694181722,0.0008701343171427786,0.999972916278689,9984
-1.1874878056569942,-1.490378227646715,0.3719927371596283,-1.4321949386825499,1.0198665189127831,-2.5586026414011562,-0.11492726317348179,-0.8990628759812694,-0.3953991865297975,-2.56410242690266,-4.603521727110843,0.7117577236961399,-1.5989090271931294,-0.11725192317772037,-0.0497600388081471,-0.1733565165503045,-0.05723153713944026,-0.03102472519017675,0.3293642579581093,-0.3786037477258341,-0.43120849413834117,3.110438812181056,0.9999981729575412,10240
-0.013697010643036842,-0.5442549856733262,0.007120419020072958,-0.26741782684715226,-0.3895162310028377,0.015044964017290503,-0.002011718517607091,1.3082763485439386,0.0490991949380462,-0.009318992881037354,5.092252400905067,-1.2694584510029887,0.006214866970393095,0.036897463818558976,-3.622855736145795,-1.586070386899894,-0.004622404543569071,-0.6796809200278714,-0.07362836396837154,0.18171131986202207,-0.5367851630845706,-0.009493245912253317,0.9998578990004946,10496
2.186380874010121,2.303341146257519,-2.4624268937084164,-0.6676600569748212,-5.269172600838805,0.31927082016370406,0.568572633684227,2.077893831680847,2.069469132632422,-0.1539281464611838,-1.0150233084615379,-1.532111363912808,-3.203305116258743,-5.331024522965072,-0.7918349349078452,5.673243187753344,0.8329493360893455,-1.9117217630152064,2.852438831732327,-0.2064939139930185,-0.37746242283505976,3.8826223351633344,0.9999319371012104,10752
0.011604257186795365,0.06108430236622877,4.303929868163023,0.5802720579655184,0.002191776583831623,-1.0406183623337404,0.01587754052898744,0.01217420392334956,2.38802691535716,-0.2562421248828522,2.3283790933512925,0.40305456435113923,-0.1920773402009024,-0.02576775662988491,-0.8947857669862457,0.022315111989441316,0.5735117044379672,0.3128757499765899,-1.7051473680748563,-0.3894017982325467,0.36478867892567796,0.008849211919349903,0.999925967804312,11008
-0.005565762646464213,-2.2749213096707583,0.005933089556174267,0.0015291100773966195,3.870732395622638,0.6947340146107762,1.6006915358794462,0.7574430920196144,0.34839660633035413,2.2301159112152265,1.9175995872272587,-0.4331225175610694,0.08952150479039273,0.004096585231526965,-0.2134061050608819,-0.01731487111094771,0.21774899031120082,0.0015427066888462288,-0.0042514059798393015,0.009562776371757979,0.500698283164328,-1.1815665862820306,0.9995500735558824,11264
-0.06190914204296606,-1.5503748027650261,-0.12454051988287014,-0.02209463003529586,-1.0787774504953305,-2.441828843734517,-0.07690019938125267,0.7548873657479559,-0.9377578448938727,-0.9400217052466096,-1.778614155228659,2.3772822471839574,0.05664057230660974,-2.879050486090842,-5.853335377749325,3.4368816754260907,0.4233094902621452,1.1793355517159458,-0.2820392214303397,-0.2938534975838857,4.260748231765598,-0.11401481346484246,0.99999829564022,11520
-0.05001982712781561,-0.5910625443877535,0.0064424527956741485,0.3818420880762788,-0.1869214583669234,1.305613226439136,1.3520126789882743,-1.5142823528186835,2.751723814079529,1.1100145961126822,-0.20482611686639593,-0.9378026075038476,0.014529163603721145,0.015615264954927955,5.0612873582725415,-0.06906485355635224,-0.8354628429598661,-0.24466466422892422,-0.24699006414976343,0.043446525565444476,-0.09317565368070388,-3.4425863389340803,0.9999833398905144,11776
4.065871308932991,1.0206859164111213,-0.0337441201502561,3.6099203922581604,-3.6575001235516593,-4.113273148061382,2.1226046372087928,-2.547840684621324,-1.3326334266313278,-1.2448487660139953,1.0733072825913954,1.9605652262001612,2.4436166679426248,2.3654620738990415,2.243026622441078,0.05410405910166256,-2.9342360869703192,0.6120954249321355,1.4628294520964868,-7.344978843269765,0.023922749485162296,-1.3204790896315222,0.999924002922646,12032
-2.4473782393335517,-8.879263860023059,1.8733418344953456,-5.21130919050332,3.5170074496450114,4.474259002409324,1.6645409664672846,-2.8579525498877305,-0.7563472983066389,-0.2053401488801513,5.288684116079956,4.222042587401893,4.6024956418201635,-12.523607679759403,-2.8498125410365813,-1.2390500706634162,1.3862444340111888,-7.829041432179716,-6.640464113447613,1.4895779244606369,1.6054400325454217,4.783972113677294,0.9995506094253376,12288
-1.584654937593048,-3.8839963702897036,-0.8842138712690809,-5.115637235980342,2.4735134188410353,-2.6324469386211486,-0.2167533194048741,3.168307564911845,-6.501331082874671,0.15874658304748954,4.649836882717257,2.754587241520094,1.6672819589731367,-2.145821483371884,-1.4829751059307008,3.9499988312949745,3.6216665616860886,-0.6181503959195006,4.517532202740189,-0.227113121727166,-3.803506804972549,3.425817037285446,0.9999994086750608,12544
0.4751333690589028,0.012669514102707724,-1.9669555701294925,-0.23033045613070893,0.5915817291927586,-0.19543440703813245,-0.008604679294876422,-0.010573518631070164,-1.629881260902407,0.28751062674948796,0.0022226818881313976,0.1516635691288713,-0.32190676361526355,2.293890535489081,0.39780013261312497,-1.9949741918152843,-0.3588764740271294,-3.8721089178110994,-1.8846201515687238,-0.7785214913248854,-0.005773526215011701,-0.00440702180550305,0.9996927132726716,12800
1.193502721770276,1.4957354542449006,4.919378588294323,-0.21562404600258525,-0.06628077097766343,-3.3578928537067703,-0.21577404836575872,-1.4707552745066996,0.9662577254792517,0.009402193045164915,-0.7907534282844649,-0.007822844011694396,-0.13275118096721197,0.21075410774180744,-0.38444954564846073,0.0010708948072923636,0.1818964756241505,0.9124870637281703,0.4297762078381969,-0.009235699201796593,-1.014377637990827,-0.029452423573139062,0.9996408576755716,13056
-1.0052253372531221,-0.5242902461002866,-0.1424242358315681,-0.010855504398685463,-1.380694360700416,0.1799044599732059,-0.13562600719245124,-0.4709535859395407,-1.0920087109361567,-0.09911953104754365,5.242549030449219,0.515857002475862,-0.33068642034104684,0.314862820740504,0.7293560796186873,-0.4500580136585342,2.3008424215520558,-0.3746281461988028,0.21849858339774506,0.7085348097951657,0.0980028663493446,0.2826571760218688,0.999598256919254,13312
1.9071955187733174,-5.119002905332352,4.877129556168892,-3.9468407518730326,-6.414716028524257,-3.9952575529302026,5.026119667570587,11.508226483012978,-0.7326345573670933,-11.11767974489216,5.7017697795543025,2.960735743481955,-3.2168726707379056,-2.8524436065848326,-2.4518337244378903,6.1865812895545105,6.384999728234055,-1.9159312685337202,1.708128687612342,-2.8796304040082306,-15.153618917024765,-0.46628099643688925,0.9999898867762717,13568
-1.187882434532747,-2.0029244597048623,-0.5103546107403674,-0.960840341242384,0.7039626299090406,-0.4351222042974901,1.8699308559072927,-3.929800299887522,0.8689459803643657,-3.8293772596863946,-2.047692981181291,-2.6088152669867277,-2.15407922631192,-1.3107322480242765,-6.034540370205569,-2.4992294419869525,0.7613253599488488,-1.1911651850636902,-4.937716795961731,2.1693049635380866,-2.8408390179715726,0.8598691826387516,0.9999859538574988,13824
-5.61611861038122,-1.9413556355173516,-4.526888156118636,-0.23854524350054038,-5.555426051892596,-0.8240663932802124,-0.8274775872967348,0.08448466938791228,-3.967140007277005,0.3443085429671324,-4.7766331030395195,-0.15692445097209828,-2.040712694417125,-0.6555620273550792,-4.710885178090676,-2.2262656827399945,0.02496100450765366,1.233198406124438,-0.5855590000563194,-0.14991542805225525,-0.6704872303375515,-0.6599364417699576,0.9999938365219928,14080
,,,,,,,,,,,,,,,,,,,,,,,14336
0.7419115584480143,-1.5434861623962526,2.181827692487821,-1.9434877288032857,0.10376197186970687,1.8510542941287542,-0.6233121709200083,1.6189755285241387,-3.4162157818970806,-0.36484838557964255,0.8167811985445247,-0.8710977025963478,0.9742474817612212,2.2710565747370492,2.1387823377289763,0.02224485534555146,-1.4159014266624137,1.9258713087727755,0.11886211079401993,-4.5722922469683835,2.102221642439888,0.9882342742475243,0.9999922810009646,14592
0.023844520435675903,-0.26572421998836177,0.3799962265812101,-2.5991512528485536,2.3476903259780553,0.39372062643212596,-1.3013073537470299,-0.04123579888734022,-1.7397399724562324,-0.11744339827936637,0.859647026428174,0.1999947850495716,3.2068371431962173,-0.7894690455470915,1.7697795120217392,-6.642073716007232,-0.10260315612906594,0.09956249205447469,-1.0473921050773456,0.3694933873966049,-0.021719727220603034,-0.3661520439352744,0.9999942273547372,14848
-0.3787178869158838,-4.3101016647139865,1.1202161049480488,2.8040316308691877,2.553258615822664,0.007149032110654478,-0.8679482372322848,3.4071785973281066,0.06738190572684907,-0.17066619856996526,1.2766629683382333,2.016153292909668,-1.4868204703759282,0.9611023620132302,-0.27898266022085033,-1.7300636637179447,0.4555350008241403,0.44385436454554633,-3.9613266103825877,1.2832917767705943,0.5419265777797007,-3.1284004621550947,0.9995682297457988,15104
0.7990211959232507,0.03745688327522749,-3.5531705682455943,-0.031655709367527055,1.6022272600920007,0.007821844977644161,-2.564653553647695,3.000326116492942,0.052696525408013374,-0.16165650959784858,2.0004726852065056,5.469998384074141,1.0489545449411604,-0.1733186078733814,1.757489774473346,-0.0070635519696600445,1.6073423150821864,5.897227563160432,-0.19374458276653606,1.39356846158193,-2.597112777735204,-1.1772504145623688,0.9995178602221358,15360
0.9590097003602379,4.332211293282396,-3.0838254093272432,2.79978419079323,3.151731651497274,0.7244480585191135,-1.2129071864191967,0.637252637001872,-2.6861602817228922,-2.5815273135039085,1.8092715328304487,-2.0770251954749424,0.6073052786574376,2.0443507707064947,3.11243879651859,-6.962077005710152,-4.416912563464485,0.3694371915380935,0.7774626886063962,1.5678617045181398,2.380753326191789,-3.624325124040181,0.9996453482299203,15616
1.2238795179024733,-1.8841642323485506,0.1793945623784816,0.3812846353961619,-1.6546832066015154,-0.4562238047973775,-0.33814811079240953,-4.050748772838345,-4.088596856063164,0.62392534401758,2.174488515145848,1.7692935914242038,-0.4737773650439146,2.8949504120657408,0.6518226658896499,-0.675687100864955,1.3342846827185653,4.799855600757858,-0.3213908171598195,-3.323718393583411,-3.7695479998423655,2.498634042790099,0.9996117022483082,15872
-0.9639092434894896,2.117551740106011,-2.396945902543236,-1.141826686664291,-1.0304753120246761,0.10773461716092865,-3.322737210071219,3.9522422830913593,-0.14623731621682848,-1.1652402573566136,-0.41405264709806994,3.267447032652483,1.1943705240191882,5.309777186325516,0.11435414823969677,-0.9611208118312231,7.00027984087568,-0.4214668038654693,0.9353139919930783,0.45409485194514154,-0.6425795487876688,-0.10798577112930728,0.9998756011240684,16128
-1.3835731474312096,-9.886180658299486,-1.0962660995398994,-0.21189017213086084,9.06717761625943,1.1326277138780438,-1.7704720665452132,0.31406404851727887,-2.5037545505233916,1.3215511211973587,-1.0695954695057026,1.0968405602952924,0.927487734171318,-4.217482517123803,-2.5744005602532845,1.1862681493293954,4.465479505622035,-4.080689737399494,3.0705769085440844,-2.8603226302379032,0.6163842315308922,0.30101718897252866,0.9999900954924236,16384
0.19491039157116513,1.105915260992613,-3.1654691492038665,0.23634912288764545,-1.5459740705821845,-1.5644967141956296,-0.35880572748066847,1.4425853919271152,0.45617060831371836,0.1631389236536297,-0.35811780140166666,-0.09494268216970284,4.396057706172853,-2.628035526502617,4.1479395100995164,-1.4581321940976777,-2.915953201961873,-1.4352872725903465,4.795038842101367,3.8337217468963076,0.27535095741652615,1.393282464172664,0.9999999873302028,16640
,,,,,,,,,,,,,,,,,,,,,,,16896
