phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,max_fidelity,seed
1.1783727620568685,-0.001714287165426591,-0.00038237483515606366,1.4649555585285916,-0.00015153551683520696,8.876995338102673e-05,3.706316297071477e-05,0.4083318187064861,-5.9756001872001254e-05,-3.706316297071477e-05,8.876995338102673e-05,-0.392652158780525,0.7857375906217262,-6.251843941985046e-05,-2.054918046152064e-05,6.22772052079083e-05,4.111626895866817e-06,7.198047113753916e-05,0.0004303566252823899,8.022916044253493e-05,0.0,0.0,0.0,0.0002578005160335812,0.0,0.0,0.0,5.8165578312068585e-05,0.0,0.0,0.0,7.552869364955278e-05,9.606117870597096e-05,-0.0004303566252823899,7.198047113753916e-05,-0.0002578005160335812,0.0,0.0,0.0,8.022916044253493e-05,0.0,0.0,0.0,-2.0532485056355947e-05,0.0,0.0,0.0,-0.39268109211053814,1.9637188457751344,-0.001651768726006926,-0.000361825654694576,1.4651070940454267,0.0,0.0,0.0,0.40839157470835813,0.0,0.0,0.0,0.39275338270376137,0.0,0.0,0.0,0.9999996629230145,256
0.3926917042994887,-9.394984625056503e-05,0.0001457943198067864,-1.3617343235292547,-1.3616231408851494,-7.579135072278628e-06,-6.450327311871605e-05,-0.6764606018659279,-0.6764047933627336,6.450327311871605e-05,-7.579135072278628e-06,0.3921069034982847,-0.3932772701949706,-2.56636625319349e-05,4.09066654309914e-05,-0.00022000253259839286,-0.0002559690851105627,9.953821179802154e-05,0.00013595388933994486,0.00010691486696537064,0.0,0.0,0.0,-0.00011078834727713729,0.0,0.0,0.0,3.596655251217069e-05,0.0,0.0,0.0,-0.0008514546254235339,-0.0009519431880484763,-0.00013595388933994486,9.953821179802154e-05,0.00011078834727713729,0.0,0.0,0.0,0.00010691486696537064,0.0,0.0,0.0,0.00010048856262483835,0.0,0.0,0.0,1.9636517110951353,1.1782220542834116,-6.828618371862319e-05,0.00010488765437572192,-0.00011118264410564689,0.0,0.0,0.0,-5.580850319430531e-05,0.0,0.0,0.0,-0.7855257603230735,0.0,0.0,0.0,0.9999996762507408,512
1.963550850679526,-2.495828537130325e-06,8.249938032974316e-07,6.22857344506041e-05,1.0811549007066092,-8.74923794134154e-05,8.757157518724142e-05,6.50611062413698e-05,1.069859693129739,-8.757157518724142e-05,-8.74923794134154e-05,0.7853437572045795,-0.392347423804065,0.0001251148528313966,-1.040543415636668e-05,-5.708219294919728e-07,-8.171186493888014e-06,1.1245614648205168e-06,-1.419980272931087e-06,6.844217461313053e-06,0.0,0.0,0.0,-5.289903797247881e-06,0.0,0.0,0.0,7.6003645645077275e-06,0.0,0.0,0.0,6.5031660959886765e-06,1.308736820781033e-05,1.419980272931087e-06,1.1245614648205168e-06,5.289903797247881e-06,0.0,0.0,0.0,6.844217461313053e-06,0.0,0.0,0.0,-6.5842021116985965e-06,0.0,0.0,0.0,-1.178110547589413,-0.3927319990234531,-0.00012761068136851956,1.1230427959627465e-05,-1.0810926149721583,0.0,0.0,0.0,-1.0697946320234977,0.0,0.0,0.0,-0.3930180003562387,0.0,0.0,0.0,0.9999999587116924,768
0.15414971779019893,1.8107044439523015,1.1037199584840598,2.799024220774659,2.149378790409195,-0.36930253622217096,-0.6696275896934103,0.6325742764009132,1.2617244685102207,0.6696275896934103,-0.36930253622217096,2.6670541082313943,1.5599810936846488,0.49083643206582284,0.5025968367785298,0.1572270959813772,-0.6267653922403804,-0.1865522515652514,-1.7041749318511035,2.6471568258144194,0.0,0.0,0.0,-1.3650013650358153,0.0,0.0,0.0,0.7839924882217576,0.0,0.0,0.0,0.33096895980094876,-0.2523398289179757,1.7041749318511035,-0.1865522515652514,1.3650013650358153,0.0,0.0,0.0,2.6471568258144194,0.0,0.0,0.0,0.5833087887189246,0.0,0.0,0.0,1.4792357258623403,-0.05753664051010573,1.3198680118864787,0.6011231217055301,0.6496454303654641,0.0,0.0,0.0,-0.6291501921093074,0.0,0.0,0.0,0.0492206262195297,0.0,0.0,0.0,0.9997600670774596,1024
1.685892827595981,1.9562578651218496,2.784132179790032,1.9983302843951838,0.3851044304250913,1.5963908146987416,0.04874041630917618,0.9336213537478085,1.405072710332573,-0.04874041630917618,1.5963908146987416,2.540470620301224,-0.32760290695134164,0.8838974652928133,1.6746349536715845,-0.08013454732057021,0.7675114562628433,1.1498779981338207,-1.8008857656310222,1.190572230068683,0.0,0.0,0.0,-1.5878347663660477,0.0,0.0,0.0,-0.8476460035834136,0.0,0.0,0.0,1.5465372939600759,0.30725641595896724,1.8008857656310222,1.1498779981338207,1.5878347663660477,0.0,0.0,0.0,1.190572230068683,0.0,0.0,0.0,1.239280878001109,0.0,0.0,0.0,2.5337166691759347,2.146153123965062,1.0723603998290356,1.1094972261184475,1.613225853970092,0.0,0.0,0.0,-0.47145135658476467,0.0,0.0,0.0,2.192642009954245,0.0,0.0,0.0,0.9999999161702784,1280
1.0473506299266864,1.8304876652213462,1.804373728366926,1.8846408788004168,2.0827121653306913,1.6069016371835216,-0.6668920216459235,0.41010970661337487,0.9878944096527885,0.6668920216459235,1.6069016371835216,-1.4903450770771038,1.8940676730990316,0.676002037943584,1.2443947367769435,1.443191697302706,-0.2108386470746043,1.4758366675207915,-1.260971886468977,0.5752736856810619,0.0,0.0,0.0,-0.9026845884118174,0.0,0.0,0.0,1.6540303443773101,0.0,0.0,0.0,0.43610391489885997,0.9063516550731423,1.260971886468977,1.4758366675207915,0.9026845884118174,0.0,0.0,0.0,0.5752736856810619,0.0,0.0,0.0,-0.4702477401742823,0.0,0.0,0.0,1.6244060494342734,1.0812819225259633,1.1544856272777624,0.5599789915899829,-0.19807128653027395,0.0,0.0,0.0,-0.5777847030394138,0.0,0.0,0.0,1.7403587801819997,0.0,0.0,0.0,0.9999924716250488,1536
0.24187191293347207,1.320154849630288,0.8500719905675803,1.5963456983938866,1.5670418798051173,0.6602149033368349,-0.6968663524762042,1.6976104508544974,1.0499839053377515,0.6968663524762042,0.6602149033368349,0.7111752351397383,0.6169153871607723,0.3048323696176021,-0.5357471737665469,0.9686626413542538,0.41035296769907215,0.5680957038928923,-0.15564810334107754,1.389417120803517,0.0,0.0,0.0,-0.48316843147485306,0.0,0.0,0.0,0.5583096736551817,0.0,0.0,0.0,2.425758539345814,0.5987581217279707,0.15564810334107754,0.5680957038928923,0.48316843147485306,0.0,0.0,0.0,1.389417120803517,0.0,0.0,0.0,1.827000417617843,0.0,0.0,0.0,-0.9149268403072996,2.379719004335628,1.015322480012686,1.3858191643341276,0.029303818588769286,0.0,0.0,0.0,0.6476265455167459,0.0,0.0,0.0,-0.209617376895417,0.0,0.0,0.0,0.9999999984600104,1792
0.8053293574954181,0.5086526246209476,0.35632881220187307,1.7713778622589962,-0.5823667303690822,0.7750777009273317,-0.3882834280758908,-0.5962922570858121,0.5342058879994845,0.3882834280758908,0.7750777009273317,0.18699827388606705,1.969181464205847,-0.46242824657798437,1.2545315588440835,1.1692121498952446,0.8494577238766537,0.3392855082795524,-0.252613750047,0.4444390208010862,0.0,0.0,0.0,-0.6640971475433843,0.0,0.0,0.0,0.3197544260185911,0.0,0.0,0.0,1.0870857415762039,0.5667282581597927,0.252613750047,0.3392855082795524,0.6640971475433843,0.0,0.0,0.0,0.4444390208010862,0.0,0.0,0.0,0.520357483416411,0.0,0.0,0.0,2.261138838435398,2.6559286434432163,0.9710808711989319,-0.8982027466422104,2.3537445926280784,0.0,0.0,0.0,-1.1304981450852964,0.0,0.0,0.0,1.3773070746710767,0.0,0.0,0.0,0.9999898501951652,2048
2.60549494319538,2.5013213092370896,0.8002083108532932,1.07210354945875,0.8522541103817535,2.2927156027158984,-0.7175330014922191,0.7916726359648731,1.4667526061950091,0.7175330014922191,2.2927156027158984,1.9498043467052084,1.9473183991821867,1.5898751201906298,-0.857049481423308,3.5342542154140903,1.8143075458645557,0.8999226366090503,-0.7806232006776219,1.4795417763548342,0.0,0.0,0.0,-0.6643080746216453,0.0,0.0,0.0,1.7199466695495342,0.0,0.0,0.0,1.8593073615684461,1.5234673289375307,0.7806232006776219,0.8999226366090503,0.6643080746216453,0.0,0.0,0.0,1.4795417763548342,0.0,0.0,0.0,0.3358400326309153,0.0,0.0,0.0,1.3478187787713052,0.8574350241370078,0.9114461890464598,1.6572577922766012,0.21984943907699672,0.0,0.0,0.0,-0.6750799702301359,0.0,0.0,0.0,0.3509453995930503,0.0,0.0,0.0,0.9998564517667264,2304
0.8808300667359895,1.8534259509700892,2.2153379647457943,1.3715532412196083,0.38161000991562954,0.35099326169338496,0.21538146638848918,-0.15037424374796518,0.5380720153409904,-0.21538146638848918,0.35099326169338496,1.6870263019610288,-1.9295094562433694,0.37429262896107834,0.5399359993373988,-0.1801651203528894,0.3165505035817237,2.043852170895457,-1.1458378268335734,0.5388247765294824,0.0,0.0,0.0,-2.0145902578514376,0.0,0.0,0.0,-0.496715623934613,0.0,0.0,0.0,0.23740094839910633,0.5529731696759929,1.1458378268335734,2.043852170895457,2.0145902578514376,0.0,0.0,0.0,0.5388247765294824,0.0,0.0,0.0,-0.31557222127688656,0.0,0.0,0.0,0.7826392582726006,0.563223654120344,1.4791333220090108,1.6754019654083954,0.9899432313039789,0.0,0.0,0.0,-0.6884462590889555,0.0,0.0,0.0,1.9679583771351066,0.0,0.0,0.0,0.9998051119929848,2560
